device_id,addidas,apple,bmw,employed,female,h_&_m,high_income,honda,job_seeking,low_income,male,mercedes-benz,middle_income,retired,student,tommy_helfinger
32383,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
32385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
32391,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32392,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
32401,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32408,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32410,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
32434,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0
32436,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
32447,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32448,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
32451,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32454,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
32481,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32482,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32490,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32492,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
32494,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
32496,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
32541,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
32543,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
32549,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
32567,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
32569,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
32577,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32583,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
32595,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32606,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
32609,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
32610,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32615,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32616,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
32618,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32627,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32631,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32654,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
32656,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32662,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
32713,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32717,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
32718,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32741,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
32754,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
32758,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32769,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
32772,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
32773,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32776,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
32779,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
32782,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32789,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
32818,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32821,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32823,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32882,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
32883,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
32895,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32896,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32914,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
32917,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32919,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
32922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32923,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
32929,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
32935,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32938,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32943,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
32955,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32958,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
32971,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
32972,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32974,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32978,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32985,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
32991,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32993,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
32999,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33011,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
33023,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33025,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
33027,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
33031,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33044,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33071,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33083,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
33091,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33097,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33098,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33099,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
33103,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33105,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33143,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33144,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
33145,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33146,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33147,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
33149,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33165,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33173,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33191,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
33200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33201,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
33202,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33204,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
33210,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
33224,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33247,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33248,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33250,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
33265,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
33300,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33307,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
33315,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33317,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
33318,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
33324,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33329,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
33352,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33355,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33360,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
33361,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33364,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33381,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33446,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33448,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
33450,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
33456,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33464,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
33466,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33471,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33472,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33473,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33486,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
33494,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33503,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33504,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33506,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
33508,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
33518,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
33528,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
33561,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33564,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
33577,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33587,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33605,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
33606,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33607,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
33610,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33616,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
33618,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
33623,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33642,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
33652,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
33653,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33656,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
33659,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
33666,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33716,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33725,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33727,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
33752,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33753,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33762,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
33765,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33769,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33771,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
33812,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
33813,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33815,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33821,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
33822,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33855,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33861,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33868,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
33869,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33875,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33887,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
33890,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33903,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33905,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
33912,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33921,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
33954,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
33957,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33974,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34008,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
34021,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34036,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
34047,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34079,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
34082,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34090,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34096,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34117,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34126,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34127,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34174,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
34177,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34178,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34182,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
34187,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34222,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
34230,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
34233,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
34240,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
34277,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34284,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
34287,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34289,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34309,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34316,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
34317,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34319,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34348,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
34373,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
34379,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34381,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34383,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
34388,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34400,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34441,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
34445,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
34446,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
34465,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34492,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
34493,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34499,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
34500,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
34502,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34503,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
34521,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34524,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
34526,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34534,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34548,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34550,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34554,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34558,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34560,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34580,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
34587,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34593,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34600,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34602,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
34606,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34635,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34636,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
34639,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34646,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34649,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34658,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34662,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
34665,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
34673,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
34675,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34692,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
34694,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
34697,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34698,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
34713,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34717,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34719,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34720,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
34728,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34734,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34736,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34750,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
34757,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34768,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34769,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34774,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34790,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34791,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34799,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
34805,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
34815,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
34816,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34824,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34825,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
34826,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34839,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
34845,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34851,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34855,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34880,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34881,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34882,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34895,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
34932,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
34933,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
34934,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34939,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34942,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34953,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34954,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34959,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
34961,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34991,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35008,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35010,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
35053,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
35082,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35083,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35086,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35093,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35112,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35145,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35157,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35177,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
35178,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35179,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35180,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35182,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
35189,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35199,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35210,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35256,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35259,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35262,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35295,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
35297,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35298,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35300,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35302,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
35305,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35317,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35347,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35349,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35353,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
35357,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
35365,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35370,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35403,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35412,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
35429,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
35443,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35454,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35455,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
35463,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35466,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
35476,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35499,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35511,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
35515,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
35516,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
35525,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
35531,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35561,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35563,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35569,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35570,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35578,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
35590,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
35600,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
35603,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
35619,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35623,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35625,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
35634,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35657,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35662,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
35664,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
35665,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35683,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
35722,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
35725,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
35736,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
35738,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
35739,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
35745,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35754,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35755,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35785,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
35787,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35788,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
35796,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35802,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35809,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35812,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35833,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
35836,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35842,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
35843,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35847,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35848,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35851,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
35852,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35853,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35866,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35888,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35889,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35916,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35929,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
